"id","filestoreid","filename","contenttype","version","createddate"
1601,"03a29d3d-811f-45ff-918d-003e7e38ea8b","00440-2021-DY-v1.pdf","application/pdf",0,"2021-01-30 20:34:33.066"
1602,"280b4077-c7b7-41db-9e30-443897723c28","plandetail.txt","text/plain",0,"2021-01-30 20:34:33.262"
1603,"cdd2a636-d3d1-47c0-8e55-df0da9fc8b1b","00442-2021-MG-v1.pdf","application/pdf",0,"2021-01-30 20:34:33.218"
1604,"c4b0e4be-f0c1-4c49-8ab1-123a6cb9e326","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:33.277"
1605,"0de53c2a-f898-4400-937d-06ba05ea7aa7","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:32.214"
1606,"00734f59-2910-4375-aa8e-1b65a9e5fa54","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:31.531"
1607,"bc9b9963-3985-46d1-b58d-10419340ccfc","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:33.4"
1608,"d3715a3f-9719-4a13-8afd-548f7e367d42","plandetail.txt","text/plain",0,"2021-01-30 20:34:33.422"
1609,"ef78de14-443f-45d4-942a-34b35f382d15","00443-2021-PT-v1.pdf","application/pdf",0,"2021-01-30 20:34:33.377"
1610,"26149adb-aded-41f0-ba0c-9bd7306392a5","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:33.58"
1611,"e0cc6c25-7c8f-4e14-afbf-06648a08f450","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:31.635"
1612,"636b5afb-4eea-42ca-a8ae-0792e1b51de5","plandetail.txt","text/plain",0,"2021-01-30 20:34:33.718"
1613,"52144d1b-6828-4b52-aabd-ba63907cd78c","00444-2021-IG-v1.pdf","application/pdf",0,"2021-01-30 20:34:33.689"
1614,"32632af7-8cfa-4cc6-be49-7fdf35b9face","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:33.721"
1615,"f7d3f6f0-b613-44b0-a925-5588d114a059","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:33.753"
1616,"2ffc9fa2-6fde-45cf-9703-f5f6ebbdca8e","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:33.858"
1617,"e3546e06-d070-47a2-819b-c3a7c90d1224","plandetail.txt","text/plain",0,"2021-01-30 20:33:32.039"
1618,"a01b7b56-8b1f-450e-94c8-85c209dc75b4","00445-2021-JS-v1.pdf","application/pdf",0,"2021-01-30 20:33:31.996"
1619,"1061ae5a-c640-4e92-8031-6a769e4693f2","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:33.761"
1620,"6a2ccca9-7b5f-4e63-9a65-989d4ddb960a","plandetail.txt","text/plain",0,"2021-01-30 20:33:32.137"
1621,"b4413d38-470b-4c28-8b6d-ad11500d8f9e","00446-2021-LE-v1.pdf","application/pdf",0,"2021-01-30 20:33:32.102"
1622,"7736de83-e379-4b87-ac98-b87e31d77d8c","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:32.258"
1623,"00f743fb-ba11-42a5-892b-cefc453fb933","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:32.37"
1624,"de102b06-e23e-446d-bbcd-64991a55c452","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:31.739"
1625,"b6e5b2c5-ab2f-468d-ac62-78e9dfe53b8d","plandetail.txt","text/plain",0,"2021-01-30 20:34:34.216"
1626,"7c97d382-9231-43ab-81bb-ec338973a88d","00447-2021-BJ-v1.pdf","application/pdf",0,"2021-01-30 20:34:34.12"
1627,"8a5e4efe-ed0f-4e78-81ad-a8d37d4dd1a9","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:34.359"
1628,"bab09c37-6fa8-4f95-9d8f-1680ecb1e996","plandetail.txt","text/plain",0,"2021-01-30 20:33:32.572"
1629,"283e6f94-aa66-4bd0-bf1a-1d5485cbcfbd","00449-2021-FG-v1.pdf","application/pdf",0,"2021-01-30 20:33:32.542"
1630,"2c915ac8-d0e3-49a6-acab-41e737aaffca","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:33.864"
1631,"30eebf1c-4072-4f64-bc2b-48408432a3d4","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:32.702"
1632,"975ad0be-28af-40a2-ab29-ea1d589c25a7","plandetail.txt","text/plain",0,"2021-01-30 20:33:33.512"
1633,"f43ba5d1-a07c-4749-bb4d-2b0850708b48","00450-2021-RC-v1.pdf","application/pdf",0,"2021-01-30 20:33:33.486"
1634,"13083131-4688-4e6c-a779-6fc2227175bb","plandetail.txt","text/plain",0,"2021-01-30 20:34:35.346"
1635,"0543d7e9-beff-4303-80ab-24a643cc538e","00448-2021-EO-v1.pdf","application/pdf",0,"2021-01-30 20:34:35.305"
1636,"a96290c3-4dba-4417-8b8b-d14f2b08d866","plandetail.txt","text/plain",0,"2021-01-30 20:33:33.613"
1637,"5aa1d787-1c93-48af-a13e-6f84593e799b","00451-2021-RS-v1.pdf","application/pdf",0,"2021-01-30 20:33:33.588"
1638,"78b16050-ca3c-435e-82fa-ade08c247b0b","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:33.639"
1639,"8708dad0-ea27-47c9-ad14-a7e0fb69ad6a","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:35.489"
1640,"e631b889-2b80-44e6-bbd8-c6a3da7b96b7","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:33.775"
1641,"d026d57b-5b72-45a7-b72b-73e93333e325","plandetail.txt","text/plain",0,"2021-01-30 20:34:35.693"
1642,"a49e8ac3-c437-48a7-baea-4c7c75d19af5","00453-2021-TQ-v1.pdf","application/pdf",0,"2021-01-30 20:34:35.662"
1643,"347076c5-543f-464d-bdfa-74194b6bf92b","plandetail.txt","text/plain",0,"2021-01-30 20:34:35.703"
1644,"78ad78d0-9ecc-4549-a09d-c16e527a64e6","00454-2021-QP-v1.pdf","application/pdf",0,"2021-01-30 20:34:35.668"
1645,"a3c8d26c-3c4a-49f9-85ab-58ae0496628a","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:35.898"
1646,"eedcb4f6-5fa3-4962-af7c-ebfc2632cf9e","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:35.919"
1647,"61c8adc4-5339-433d-adb5-279ac45ef7fe","plandetail.txt","text/plain",0,"2021-01-30 20:34:35.95"
1648,"3c70e846-b929-4035-8b85-b3417b5ee9b7","00455-2021-SL-v1.pdf","application/pdf",0,"2021-01-30 20:34:35.915"
1649,"f7f29dc0-7a26-4b50-9a5f-90b665cc5451","plandetail.txt","text/plain",0,"2021-01-30 20:33:34.199"
1650,"89b5b74a-4e25-4250-8603-5dbe68902424","00452-2021-FE-v1.pdf","application/pdf",0,"2021-01-30 20:33:34.168"
1651,"6039e6e0-9a58-4a57-9de0-fa1f21576145","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:36.105"
1652,"e1c6bee8-f79b-4796-9ce9-758b1b5eae69","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:34.336"
1653,"09c81c3a-99a3-4613-a1dc-120ad91713ab","plandetail.txt","text/plain",0,"2021-01-30 20:34:36.334"
1654,"5cf81691-4b3e-48c2-93e8-d6051010cbcf","00456-2021-VF-v1.pdf","application/pdf",0,"2021-01-30 20:34:36.3"
1655,"f8c62119-6fcb-41ff-aec7-fee8a99856de","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:36.469"
1656,"9f051c20-2486-4778-93fb-3cfdc2774eb4","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:37.618"
1657,"5262bcad-ebd2-4dec-a8f2-8fc2fb33fa53","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:35.893"
1658,"b0479420-e1d1-47ec-b0e8-ea76f8e098fa","plandetail.txt","text/plain",0,"2021-01-30 20:33:37.593"
1659,"d4a84ba9-d0bd-4d82-a8af-66c7603b1766","00458-2021-EY-v1.pdf","application/pdf",0,"2021-01-30 20:33:37.564"
1660,"5146d3be-26b3-4528-8378-e30ced6f7d99","plandetail.txt","text/plain",0,"2021-01-30 20:34:39.376"
1661,"e08e0dfd-d89a-4fd5-8ffe-98281cd1280b","00457-2021-GG-v1.pdf","application/pdf",0,"2021-01-30 20:34:39.348"
1662,"8d26ea9c-b852-4a6e-b413-013bd0bb7c8f","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:37.726"
1663,"79673eea-191a-4ad1-b6c3-87faa12f7658","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:39.539"
1664,"727b1d9e-e840-4e3f-89b0-988cc1f2c55a","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:44.764"
1665,"971c09c8-6dde-49a3-87af-b8e72b45f4fe","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:43.162"
1666,"b3d5a9d4-38c3-4ad6-9de6-b73fc17db28f","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:45.502"
1667,"9a72c93a-b9af-4833-aede-03c12d046ac9","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:43.892"
1668,"5bb313f9-22ae-499d-ae90-14299723bb4d","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:43.947"
1669,"0612f0f0-e655-4caf-ad57-95f61387c4bd","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:43.937"
1670,"174b0539-b0b3-4fbe-bb3a-56841f0a3983","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:45.665"
1671,"3874fddd-4aed-423c-9968-efa049539f42","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:44.093"
1672,"df121319-1ded-4d61-95a4-b47b59047b7c","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:45.85"
1673,"15ebe49f-a0fa-4245-9bbb-7e5b69f713bb","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:45.992"
1674,"5829eb3e-a8de-469d-85c8-85322f3ea46c","plandetail.txt","text/plain",0,"2021-01-30 20:34:46.616"
1675,"80f1cb38-02bd-46e2-923a-302d6017344f","00459-2021-TH-v1.pdf","application/pdf",0,"2021-01-30 20:34:46.582"
1676,"6bca0b69-c328-4150-97d9-ecc958752ba4","plandetail.txt","text/plain",0,"2021-01-30 20:33:44.976"
1677,"63bca420-1554-4c32-9390-b863b9c5ed1c","00460-2021-LF-v1.pdf","application/pdf",0,"2021-01-30 20:33:44.946"
1678,"4c01533c-e801-4b70-b7b8-7e9cd7066b81","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:46.756"
1679,"5297e54b-11f5-4766-bde3-5c310df75f15","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:45.123"
1680,"37fc241c-5fe1-48f9-8b57-019f994be74a","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:44.166"
1681,"a8fae984-20c4-4671-ac38-6ba8ea223b5d","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:47.004"
1682,"761f3d69-d269-4bcc-9d6a-3136952448c5","plandetail.txt","text/plain",0,"2021-01-30 20:34:47.444"
1683,"09f07a0e-26b9-4494-8174-9a9d504703b9","00461-2021-BR-v1.pdf","application/pdf",0,"2021-01-30 20:34:47.404"
1684,"e4712887-fcc3-4b00-9b99-6f38513eb528","plandetail.txt","text/plain",0,"2021-01-30 20:33:45.838"
1685,"6c95f215-fd4b-425c-98d7-5cbcd7e3e5fa","00462-2021-KX-v1.pdf","application/pdf",0,"2021-01-30 20:33:45.806"
1686,"f6b47ab7-4444-42ab-9fc2-079e4d23e1c0","00463-2021-XH-v1.pdf","application/pdf",0,"2021-01-30 20:33:45.841"
1687,"c027f194-5247-4782-9ccc-3e8e9b34b440","plandetail.txt","text/plain",0,"2021-01-30 20:33:45.884"
1688,"52154597-261d-4b4f-8d38-b5f287ad4a78","00464-2021-SK-v1.pdf","application/pdf",0,"2021-01-30 20:33:45.847"
1689,"8ff9beb0-387c-40f8-99e1-8dd7d8ee8c61","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:45.968"
1690,"a1d2f244-ec96-442b-9794-9adcc3d07428","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:45.998"
1691,"5349b05f-803b-4f83-84aa-567530b9ab17","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:47.644"
1692,"e025e12e-7468-42a4-909f-a2e523e66d1d","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:46.04"
1693,"2bfef7f0-6ede-4b15-bfbe-dc6374251d4b","plandetail.txt","text/plain",0,"2021-01-30 20:33:46.097"
1694,"c13c0f6f-0e97-4fde-86e4-4438ce204c30","00466-2021-WJ-v1.pdf","application/pdf",0,"2021-01-30 20:33:46.068"
1695,"c2d44050-5714-4dc7-8578-09b05f450fb3","plandetail.txt","text/plain",0,"2021-01-30 20:34:47.837"
1696,"3c442d1b-d3a3-4aa5-a09b-8a8cf9afa928","00465-2021-BF-v1.pdf","application/pdf",0,"2021-01-30 20:34:47.8"
1697,"476d2dd2-8f43-4403-bcef-abd621a840d3","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:46.247"
1698,"f867e8d7-4572-4f85-ab29-38176b48cde0","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:46.246"
1699,"130837ad-24fe-4a1e-8575-84301da26142","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:46.259"
1700,"b1b202da-5a83-4b0f-a9fd-76ebcb11acec","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:46.29"
1701,"673c0cb7-be61-49e0-951e-fd264bf131e1","plandetail.txt","text/plain",0,"2021-01-30 20:34:47.972"
1702,"862606bf-f169-4f42-acaa-1b910c3240f3","00468-2021-XU-v1.pdf","application/pdf",0,"2021-01-30 20:34:47.943"
1703,"e91bec74-985b-4ed6-b45a-ac71efbbf958","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:46.29"
1704,"96b0e609-de71-4971-93f8-038c23c03c15","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:47.979"
1705,"0a2c5c2d-1730-4927-99ae-e5fc1951e399","plandetail.txt","text/plain",0,"2021-01-30 20:34:48.111"
1706,"fb855ccb-ebb4-43f1-b819-04092282c0e7","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:48.113"
1707,"44910e41-ff06-4f6a-93bc-5ad12da0c871","00469-2021-SM-v1.pdf","application/pdf",0,"2021-01-30 20:34:48.077"
1708,"500f994f-f823-4a88-a30e-776ec7c9ae79","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:48.262"
1709,"b663cffe-724a-47b5-ad52-b38557f96276","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:48.462"
1710,"deacba17-1561-4576-a579-4f50a180c577","plandetail.txt","text/plain",0,"2021-01-30 20:33:47.098"
1711,"738d9855-ed99-4125-aefc-4feb1f2167ba","00467-2021-NF-v1.pdf","application/pdf",0,"2021-01-30 20:33:47.071"
1712,"785beffd-54dd-4d9f-85f6-77e25e4a7bb9","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:47.239"
1713,"fd2db54e-3908-496c-b225-386fe83444ae","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:46.294"
1714,"407292ed-332b-45a8-8227-fc42d1a2faf3","plandetail.txt","text/plain",0,"2021-01-30 20:34:49.039"
1715,"cc33bda6-a78f-4013-9683-30563be0ccfb","00470-2021-KS-v1.pdf","application/pdf",0,"2021-01-30 20:34:49.007"
1716,"73f9228b-e9dd-4e3a-8c56-085bb663edb2","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:49.169"
1717,"36e6742f-407b-4a80-a6e2-0a7415226a49","plandetail.txt","text/plain",0,"2021-01-30 20:33:48.142"
1718,"5f2f07f9-0c16-4115-baf8-11033e46b447","00471-2021-MW-v1.pdf","application/pdf",0,"2021-01-30 20:33:48.113"
1719,"2af3083c-beb2-4a4b-8692-742606935e42","00474-2021-PB-v1.pdf","application/pdf",0,"2021-01-30 20:33:48.141"
1720,"f6655657-ee6b-4c42-a434-e20f1bb112cc","plandetail.txt","text/plain",0,"2021-01-30 20:33:48.189"
1721,"23639b48-4184-489f-b131-6a504387b1cb","00476-2021-LQ-v1.pdf","application/pdf",0,"2021-01-30 20:33:48.159"
1722,"091a4be6-40d9-4744-b44c-267d5486ff62","00473-2021-HR-v1.pdf","application/pdf",0,"2021-01-30 20:33:48.184"
1723,"0cc65875-cc18-414a-a2a4-abab7145ed8d","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:48.287"
1724,"e424386d-1a57-4a40-982e-b029c75d5740","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:48.288"
1725,"53c12314-a067-4ee9-8785-ec37282610b2","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:48.399"
1726,"2c1baf96-6b82-458f-a68f-ffc1b54a9a57","plandetail.txt","text/plain",0,"2021-01-30 20:34:50.236"
1727,"ca7ee325-1feb-4727-af96-acf98aac662a","00477-2021-SM-v1.pdf","application/pdf",0,"2021-01-30 20:34:50.201"
1728,"8337e75e-e96d-4405-a332-2ebe3ccb2dc4","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:48.642"
1729,"d4680c59-1d85-4753-8814-aa5db75091ad","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:50.362"
1730,"d2b54330-4580-4a1a-a76d-d88ebcfe0a36","plandetail.txt","text/plain",0,"2021-01-30 20:33:49.112"
1731,"68413d4e-d404-46b0-9718-20fe06ec2091","00475-2021-PX-v1.pdf","application/pdf",0,"2021-01-30 20:33:49.091"
1732,"6f3d17b8-0624-4bd1-af8b-3cded358013e","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:49.238"
1733,"38e3eed2-6372-45ad-a33c-5037f77ff0d1","plandetail.txt","text/plain",0,"2021-01-30 20:33:50.334"
1734,"539cb714-85c6-4755-bf36-affcdad79669","00478-2021-JN-v1.pdf","application/pdf",0,"2021-01-30 20:33:50.306"
1735,"a9bf4954-8e77-4c62-87ee-48ab34c35a02","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:50.466"
1736,"a42461b5-3408-4d5f-81b5-72a18939dc1b","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:55.652"
1737,"dfe9aa76-6037-4a0e-9c6e-ac8b41052cd4","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:56.576"
1738,"a9d8bb4e-47a5-4610-9753-6996cb4e3a57","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:58.061"
1739,"8d2d48cc-8597-4a1f-b627-e2a0bcd3b027","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:58.151"
1740,"5ec9cd5c-d222-4a6a-9b25-d67c1b4495f2","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:58.196"
1741,"eeb0d50c-79e1-4742-82d2-8a07345321bb","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:56.975"
1742,"62c40fe6-2685-4696-b33b-3a0fe85845ff","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:56.989"
1743,"2d590816-5441-44df-9326-643dc2088d85","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:57.128"
1744,"113a4d6c-5d14-418b-8232-b4892f5296c8","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:58.66"
1745,"7cf5b95d-ebfd-415a-9d3e-348e807394d7","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:57.14"
1746,"78807877-5788-4ff1-8a46-7b5234d2f1e2","plandetail.txt","text/plain",0,"2021-01-30 20:33:57.521"
1747,"1a0089db-3577-4995-8a70-417f7909b8fd","00479-2021-EZ-v1.pdf","application/pdf",0,"2021-01-30 20:33:57.491"
1748,"742aedb7-42a4-41f1-8b2a-f7867e3d562e","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:57.649"
1749,"66b563fa-2f1c-4d54-b906-2dee8d380f03","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:34:59.182"
1750,"977a836a-2834-4b13-a8ca-9264e865283f","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:57.2"
1751,"07ff77df-38c9-48f7-b5f2-94c6581a93f2","plandetail.txt","text/plain",0,"2021-01-30 20:33:58.493"
1752,"80af3303-f9e0-4d06-a8f8-bbb58bedf066","00481-2021-AX-v1.pdf","application/pdf",0,"2021-01-30 20:33:58.464"
1753,"9495360c-df84-46ec-a24a-60852385a8d0","00480-2021-ZM-v1.pdf","application/pdf",0,"2021-01-30 20:34:59.982"
1754,"f56dbb2a-8075-4e2b-8e54-973233e4d14f","plandetail.txt","text/plain",0,"2021-01-30 20:35:00.03"
1755,"f906b778-bfc8-4b8b-8144-2ab98807a4db","00482-2021-IX-v1.pdf","application/pdf",0,"2021-01-30 20:34:59.99"
1756,"2f2f42a9-3883-4025-83bf-1b5fb7f4a9e1","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:58.623"
1757,"bd25eb06-11e7-4e15-b94c-9ab57a645ccd","plandetail.txt","text/plain",0,"2021-01-30 20:35:00.178"
1758,"256de9b9-8e6d-45b5-a9c7-6f2b576ba667","00483-2021-VT-v1.pdf","application/pdf",0,"2021-01-30 20:35:00.143"
1759,"0d2cfa9a-deb2-4992-b7bd-e7520918af96","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:00.221"
1760,"edaa9d42-f1ae-45b8-96b3-f51f770c1eba","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:00.236"
1761,"22ad1e3d-fe70-41a5-8a1a-31a9220ce465","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:00.339"
1762,"a936c694-7f16-4580-8442-1255edb4e6cd","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:35:00.356"
1763,"471e35eb-ecfa-4760-bafc-15a4d95bb3ae","plandetail.txt","text/plain",0,"2021-01-30 20:33:58.953"
1764,"fe74c5a3-ce92-4a6b-9692-932e2999f396","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:35:00.398"
1765,"c85503b4-4daa-4154-925e-da6686c1bf51","00484-2021-QH-v1.pdf","application/pdf",0,"2021-01-30 20:33:58.929"
1766,"510482b6-670d-43c9-8cb7-824936be03b8","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:35:00.447"
1767,"4f988456-36b1-4a1e-894c-40b5152e1942","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:59.096"
1768,"e3b8dfb8-672f-408c-b892-64c814736a6a","plandetail.txt","text/plain",0,"2021-01-30 20:35:00.606"
1769,"d590f386-b099-4123-9771-58b5a1323cb0","00487-2021-KO-v1.pdf","application/pdf",0,"2021-01-30 20:35:00.572"
1770,"2c0fc571-85fb-4b0d-a39d-d14c75ef2ae9","plandetail.txt","text/plain",0,"2021-01-30 20:33:59.203"
1771,"17c0a767-9bc5-47ab-b0b7-7492cc246bc2","00485-2021-GJ-v1.pdf","application/pdf",0,"2021-01-30 20:33:59.174"
1772,"fd595a22-0cb6-4cae-9164-89feb27c7925","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:59.229"
1773,"f7a0f253-5fae-4b97-986f-aedd0239ac92","plandetail.txt","text/plain",0,"2021-01-30 20:33:59.302"
1774,"460d9bce-b4ef-46a8-bb3e-ea6f81a45100","00486-2021-QV-v1.pdf","application/pdf",0,"2021-01-30 20:33:59.266"
1775,"c5fb0cfc-0ac6-46cc-a506-cfd416b1c31c","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:00.814"
1776,"9d7edf14-ec8c-4940-ace7-e92f838072f3","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:59.404"
1777,"b1a520a9-cdb5-408c-8fbd-9afea41c6661","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:59.511"
1778,"b9ab9397-af06-4b32-9d55-59ee45b241f9","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:59.255"
1779,"5986056b-bdfe-4cf4-bb4e-7edaee79bc01","Criteria 1.dxf","application/octet-stream",0,"2021-01-30 20:33:59.277"
1780,"05433337-f9e0-447e-ad50-6ed9d73ba80e","plandetail.txt","text/plain",0,"2021-01-30 20:33:59.69"
1781,"e2933474-872e-41a6-90ca-6419cc83a537","00489-2021-MI-v1.pdf","application/pdf",0,"2021-01-30 20:33:59.655"
1782,"c160ab42-d711-44ab-9d36-a30de2a481bc","plandetail.txt","text/plain",0,"2021-01-30 20:35:01.161"
1783,"156c0388-d4e8-4230-93a2-28615da2e7a2","00491-2021-YB-v1.pdf","application/pdf",0,"2021-01-30 20:35:01.119"
1784,"838ee7c2-8f03-4185-900d-f7eadc4df016","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:33:59.828"
1785,"4a5b9526-7404-4e37-99c4-3eb655bac6cc","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:01.331"
1786,"b83e2b30-0f2c-4529-891d-990658ab51f8","plandetail.txt","text/plain",0,"2021-01-30 20:35:02.275"
1787,"b73ef0fc-a47f-4ffa-a4ad-df4aea131968","00492-2021-FN-v1.pdf","application/pdf",0,"2021-01-30 20:35:02.23"
1788,"05451663-74a3-4b69-b936-5773466cdc11","plandetail.txt","text/plain",0,"2021-01-30 20:35:02.365"
1789,"b9a8f734-ef2a-4a29-8f75-15f115c6894d","plandetail.txt","text/plain",0,"2021-01-30 20:35:02.371"
1790,"2b5385ce-a249-42e1-8a60-5e73d59897a1","00493-2021-MW-v1.pdf","application/pdf",0,"2021-01-30 20:35:02.326"
1791,"f32ca5de-54bc-4d45-9387-3a51e5e98567","00494-2021-MU-v1.pdf","application/pdf",0,"2021-01-30 20:35:02.34"
1792,"9688db38-af2e-4473-af53-a96a0a209268","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:35:02.437"
1793,"c58dd696-bb6a-4759-b425-039dd9cb2272","plandetail.txt","text/plain",0,"2021-01-30 20:34:01.612"
1794,"36a88eef-d5af-4e5e-b8cf-dbf12aec709f","plandetail.txt","text/plain",0,"2021-01-30 20:34:01.619"
1795,"59a84a7b-3138-46a2-940d-06d4a0c2a6fe","00497-2021-WK-v1.pdf","application/pdf",0,"2021-01-30 20:34:01.575"
1796,"125b678a-f144-4d2e-b4a0-12a78d5d010b","00495-2021-DS-v1.pdf","application/pdf",0,"2021-01-30 20:34:01.582"
1797,"61576b88-4a82-4ab0-8c93-40bdc31b7d3c","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:01.953"
1798,"03606554-a009-4afd-991a-a72b4ee3dd8e","Criteria 1_system_scrutinized.dxf","application/octet-stream",0,"2021-01-30 20:34:01.956"
